t kinetic_energy max_velocity
0.0935 0.191082 0.890385
0.0936 0.191031 0.890289
0.0937 0.190979 0.890192
0.0938 0.190927 0.890096
0.0939 0.190876 0.89
0.094 0.190824 0.889903
0.0941 0.190773 0.889807
0.0942 0.190721 0.889711
0.0943 0.19067 0.889615
0.0944 0.190618 0.889519
0.0945 0.190566 0.889422
0.0946 0.190515 0.889326
0.0947 0.190464 0.88923
0.0948 0.190412 0.889134
0.0949 0.190361 0.889038
0.095 0.190309 0.888941
0.0951 0.190258 0.888845
0.0952 0.190207 0.888749
0.0953 0.190155 0.888653
0.0954 0.190104 0.888557
0.0955 0.190053 0.888461
0.0956 0.190001 0.888365
0.0957 0.18995 0.888269
0.0958 0.189899 0.888173
0.0959 0.189847 0.888077
0.096 0.189796 0.887981
0.0961 0.189745 0.887885
0.0962 0.189694 0.887789
0.0963 0.189643 0.887693
0.0964 0.189592 0.887597
0.0965 0.18954 0.887501
0.0966 0.189489 0.887405
0.0967 0.189438 0.887309
0.0968 0.189387 0.887214
0.0969 0.189336 0.887118
0.097 0.189285 0.887022
0.0971 0.189234 0.886926
0.0972 0.189183 0.88683
0.0973 0.189132 0.886734
0.0974 0.189081 0.886639
0.0975 0.18903 0.886543
0.0976 0.188979 0.886447
0.0977 0.188928 0.886351
0.0978 0.188877 0.886256
0.0979 0.188826 0.88616
0.098 0.188776 0.886064
0.0981 0.188725 0.885968
0.0982 0.188674 0.885873
0.0983 0.188623 0.885777
0.0984 0.188572 0.885681
0.0985 0.188522 0.885586
0.0986 0.188471 0.88549
0.0987 0.18842 0.885395
0.0988 0.188369 0.885299
0.0989 0.188319 0.885203
0.099 0.188268 0.885108
0.0991 0.188217 0.885012
0.0992 0.188167 0.884917
0.0993 0.188116 0.884821
0.0994 0.188066 0.884726
0.0995 0.188015 0.88463
0.0996 0.187964 0.884535
0.0997 0.187914 0.884439
0.0998 0.187863 0.884344
0.0999 0.187813 0.884249
0.1 0.187762 0.884153
0.1001 0.187712 0.884058
0.1002 0.187661 0.883962
0.1003 0.187611 0.883867
0.1004 0.18756 0.883772
0.1005 0.18751 0.883676
0.1006 0.18746 0.883581
0.1007 0.187409 0.883486
0.1008 0.187359 0.88339
0.1009 0.187309 0.883295
0.101 0.187258 0.8832
0.1011 0.187208 0.883104
0.1012 0.187158 0.883009
0.1013 0.187107 0.882914
0.1014 0.187057 0.882819
0.1015 0.187007 0.882724
0.1016 0.186957 0.882628
0.1017 0.186906 0.882533
0.1018 0.186856 0.882438
0.1019 0.186806 0.882343
0.102 0.186756 0.882248
0.1021 0.186706 0.882153
0.1022 0.186656 0.882058
0.1023 0.186606 0.881962
0.1024 0.186556 0.881867
0.1025 0.186505 0.881772
0.1026 0.186455 0.881677
0.1027 0.186405 0.881582
0.1028 0.186355 0.881487
0.1029 0.186305 0.881392
0.103 0.186255 0.881297
0.1031 0.186206 0.881202
0.1032 0.186156 0.881107
0.1033 0.186106 0.881012
0.1034 0.186056 0.880917
0.1035 0.186006 0.880823
0.1036 0.185956 0.880728
0.1037 0.185906 0.880633
0.1038 0.185856 0.880538
0.1039 0.185807 0.880443
0.104 0.185757 0.880348
0.1041 0.185707 0.880253
0.1042 0.185657 0.880158
0.1043 0.185607 0.880064
0.1044 0.185558 0.879969
0.1045 0.185508 0.879874
0.1046 0.185458 0.879779
0.1047 0.185409 0.879685
0.1048 0.185359 0.87959
0.1049 0.185309 0.879495
0.105 0.18526 0.8794
0.1051 0.18521 0.879306
0.1052 0.18516 0.879211
0.1053 0.185111 0.879116
0.1054 0.185061 0.879022
0.1055 0.185012 0.878927
0.1056 0.184962 0.878832
0.1057 0.184913 0.878738
0.1058 0.184863 0.878643
0.1059 0.184814 0.878549
0.106 0.184764 0.878454
0.1061 0.184715 0.87836
0.1062 0.184666 0.878265
0.1063 0.184616 0.87817
0.1064 0.184567 0.878076
0.1065 0.184517 0.877981
0.1066 0.184468 0.877887
0.1067 0.184419 0.877792
0.1068 0.184369 0.877698
0.1069 0.18432 0.877604
0.107 0.184271 0.877509
0.1071 0.184222 0.877415
0.1072 0.184172 0.87732
0.1073 0.184123 0.877226
0.1074 0.184074 0.877132
0.1075 0.184025 0.877037
0.1076 0.183975 0.876943
0.1077 0.183926 0.876849
0.1078 0.183877 0.876754
0.1079 0.183828 0.87666
0.108 0.183779 0.876566
0.1081 0.18373 0.876471
0.1082 0.183681 0.876377
0.1083 0.183632 0.876283
0.1084 0.183583 0.876189
0.1085 0.183534 0.876094
0.1086 0.183485 0.876
0.1087 0.183436 0.875906
0.1088 0.183387 0.875812
0.1089 0.183338 0.875718
0.109 0.183289 0.875623
0.1091 0.18324 0.875529
0.1092 0.183191 0.875435
0.1093 0.183142 0.875341
0.1094 0.183093 0.875247
0.1095 0.183044 0.875153
0.1096 0.182995 0.875059
0.1097 0.182947 0.874965
0.1098 0.182898 0.874871
0.1099 0.182849 0.874777
0.11 0.1828 0.874683
0.1101 0.182751 0.874589
0.1102 0.182703 0.874495
0.1103 0.182654 0.874401
0.1104 0.182605 0.874307
0.1105 0.182557 0.874213
0.1106 0.182508 0.874119
0.1107 0.182459 0.874025
0.1108 0.182411 0.873931
0.1109 0.182362 0.873837
0.111 0.182313 0.873743
0.1111 0.182265 0.873649
0.1112 0.182216 0.873556
0.1113 0.182168 0.873462
0.1114 0.182119 0.873368
0.1115 0.182071 0.873274
0.1116 0.182022 0.87318
0.1117 0.181974 0.873087
0.1118 0.181925 0.872993
0.1119 0.181877 0.872899
0.112 0.181828 0.872805
0.1121 0.18178 0.872712
0.1122 0.181731 0.872618
0.1123 0.181683 0.872524
0.1124 0.181635 0.872431
0.1125 0.181586 0.872337
0.1126 0.181538 0.872243
0.1127 0.18149 0.87215
0.1128 0.181441 0.872056
0.1129 0.181393 0.871962
0.113 0.181345 0.871869
0.1131 0.181296 0.871775
0.1132 0.181248 0.871682
0.1133 0.1812 0.871588
0.1134 0.181152 0.871494
0.1135 0.181104 0.871401
0.1136 0.181055 0.871307
0.1137 0.181007 0.871214
0.1138 0.180959 0.87112
0.1139 0.180911 0.871027
0.114 0.180863 0.870933
0.1141 0.180815 0.87084
0.1142 0.180767 0.870747
0.1143 0.180719 0.870653
0.1144 0.180671 0.87056
0.1145 0.180623 0.870466
0.1146 0.180574 0.870373
0.1147 0.180526 0.87028
0.1148 0.180479 0.870186
0.1149 0.180431 0.870093
0.115 0.180383 0.869999
0.1151 0.180335 0.869906
0.1152 0.180287 0.869813
0.1153 0.180239 0.86972
0.1154 0.180191 0.869626
0.1155 0.180143 0.869533
0.1156 0.180095 0.86944
0.1157 0.180047 0.869347
0.1158 0.18 0.869253
0.1159 0.179952 0.86916
0.116 0.179904 0.869067
0.1161 0.179856 0.868974
0.1162 0.179808 0.868881
0.1163 0.179761 0.868787
0.1164 0.179713 0.868694
0.1165 0.179665 0.868601
0.1166 0.179618 0.868508
0.1167 0.17957 0.868415
0.1168 0.179522 0.868322
0.1169 0.179475 0.868229
0.117 0.179427 0.868136
0.1171 0.179379 0.868043
0.1172 0.179332 0.86795
0.1173 0.179284 0.867857
0.1174 0.179237 0.867764
0.1175 0.179189 0.867671
0.1176 0.179141 0.867578
0.1177 0.179094 0.867485
0.1178 0.179046 0.867392
0.1179 0.178999 0.867299
0.118 0.178952 0.867206
0.1181 0.178904 0.867113
0.1182 0.178857 0.86702
0.1183 0.178809 0.866927
0.1184 0.178762 0.866834
0.1185 0.178714 0.866741
0.1186 0.178667 0.866649
0.1187 0.17862 0.866556
0.1188 0.178572 0.866463
0.1189 0.178525 0.86637
0.119 0.178478 0.866277
0.1191 0.17843 0.866185
0.1192 0.178383 0.866092
0.1193 0.178336 0.865999
0.1194 0.178289 0.865906
0.1195 0.178241 0.865814
0.1196 0.178194 0.865721
0.1197 0.178147 0.865628
0.1198 0.1781 0.865535
0.1199 0.178053 0.865443
0.12 0.178005 0.86535
0.1201 0.177958 0.865258
0.1202 0.177911 0.865165
0.1203 0.177864 0.865072
0.1204 0.177817 0.86498
0.1205 0.17777 0.864887
0.1206 0.177723 0.864794
0.1207 0.177676 0.864702
0.1208 0.177629 0.864609
0.1209 0.177582 0.864517
0.121 0.177535 0.864424
0.1211 0.177488 0.864332
0.1212 0.177441 0.864239
0.1213 0.177394 0.864147
0.1214 0.177347 0.864054
0.1215 0.1773 0.863962
0.1216 0.177253 0.863869
0.1217 0.177206 0.863777
0.1218 0.177159 0.863685
0.1219 0.177113 0.863592
0.122 0.177066 0.8635
0.1221 0.177019 0.863407
0.1222 0.176972 0.863315
0.1223 0.176925 0.863223
0.1224 0.176878 0.86313
0.1225 0.176832 0.863038
0.1226 0.176785 0.862946
0.1227 0.176738 0.862853
0.1228 0.176692 0.862761
0.1229 0.176645 0.862669
0.123 0.176598 0.862577
0.1231 0.176551 0.862484
0.1232 0.176505 0.862392
0.1233 0.176458 0.8623
0.1234 0.176412 0.862208
0.1235 0.176365 0.862116
0.1236 0.176318 0.862023
0.1237 0.176272 0.861931
0.1238 0.176225 0.861839
0.1239 0.176179 0.861747
0.124 0.176132 0.861655
0.1241 0.176086 0.861563
0.1242 0.176039 0.861471
0.1243 0.175993 0.861378
0.1244 0.175946 0.861286
0.1245 0.1759 0.861194
0.1246 0.175853 0.861102
0.1247 0.175807 0.86101
0.1248 0.17576 0.860918
0.1249 0.175714 0.860826
0.125 0.175668 0.860734
0.1251 0.175621 0.860642
0.1252 0.175575 0.86055
0.1253 0.175529 0.860458
0.1254 0.175482 0.860366
0.1255 0.175436 0.860274
0.1256 0.17539 0.860182
0.1257 0.175343 0.860091
0.1258 0.175297 0.859999
0.1259 0.175251 0.859907
0.126 0.175205 0.859815
0.1261 0.175159 0.859723
0.1262 0.175112 0.859631
0.1263 0.175066 0.859539
0.1264 0.17502 0.859448
0.1265 0.174974 0.859356
0.1266 0.174928 0.859264
0.1267 0.174882 0.859172
0.1268 0.174835 0.859081
0.1269 0.174789 0.858989
0.127 0.174743 0.858897
0.1271 0.174697 0.858805
0.1272 0.174651 0.858714
0.1273 0.174605 0.858622
0.1274 0.174559 0.85853
0.1275 0.174513 0.858439
0.1276 0.174467 0.858347
0.1277 0.174421 0.858255
0.1278 0.174375 0.858164
0.1279 0.174329 0.858072
0.128 0.174283 0.85798
0.1281 0.174238 0.857889
0.1282 0.174192 0.857797
0.1283 0.174146 0.857706
0.1284 0.1741 0.857614
0.1285 0.174054 0.857523
0.1286 0.174008 0.857431
0.1287 0.173962 0.85734
0.1288 0.173917 0.857248
0.1289 0.173871 0.857157
0.129 0.173825 0.857065
0.1291 0.173779 0.856974
0.1292 0.173734 0.856882
0.1293 0.173688 0.856791
0.1294 0.173642 0.856699
0.1295 0.173596 0.856608
0.1296 0.173551 0.856517
0.1297 0.173505 0.856425
0.1298 0.173459 0.856334
0.1299 0.173414 0.856242
0.13 0.173368 0.856151
0.1301 0.173323 0.85606
0.1302 0.173277 0.855968
0.1303 0.173231 0.855877
0.1304 0.173186 0.855786
0.1305 0.17314 0.855695
0.1306 0.173095 0.855603
0.1307 0.173049 0.855512
0.1308 0.173004 0.855421
0.1309 0.172958 0.85533
0.131 0.172913 0.855238
0.1311 0.172867 0.855147
0.1312 0.172822 0.855056
0.1313 0.172776 0.854965
0.1314 0.172731 0.854874
0.1315 0.172686 0.854782
0.1316 0.17264 0.854691
0.1317 0.172595 0.8546
0.1318 0.172549 0.854509
0.1319 0.172504 0.854418
0.132 0.172459 0.854327
0.1321 0.172413 0.854236
0.1322 0.172368 0.854145
0.1323 0.172323 0.854054
0.1324 0.172278 0.853963
0.1325 0.172232 0.853872
0.1326 0.172187 0.853781
0.1327 0.172142 0.85369
0.1328 0.172097 0.853599
0.1329 0.172051 0.853508
0.133 0.172006 0.853417
0.1331 0.171961 0.853326
0.1332 0.171916 0.853235
0.1333 0.171871 0.853144
0.1334 0.171826 0.853053
0.1335 0.171781 0.852962
0.1336 0.171736 0.852871
0.1337 0.17169 0.85278
0.1338 0.171645 0.85269
0.1339 0.1716 0.852599
0.134 0.171555 0.852508
0.1341 0.17151 0.852417
0.1342 0.171465 0.852326
0.1343 0.17142 0.852235
0.1344 0.171375 0.852145
0.1345 0.17133 0.852054
0.1346 0.171285 0.851963
0.1347 0.17124 0.851872
0.1348 0.171196 0.851782
0.1349 0.171151 0.851691
0.135 0.171106 0.8516
0.1351 0.171061 0.85151
0.1352 0.171016 0.851419
0.1353 0.170971 0.851328
0.1354 0.170926 0.851238
0.1355 0.170882 0.851147
0.1356 0.170837 0.851056
0.1357 0.170792 0.850966
0.1358 0.170747 0.850875
0.1359 0.170702 0.850784
0.136 0.170658 0.850694
0.1361 0.170613 0.850603
0.1362 0.170568 0.850513
0.1363 0.170524 0.850422
0.1364 0.170479 0.850332
0.1365 0.170434 0.850241
0.1366 0.170389 0.850151
0.1367 0.170345 0.85006
0.1368 0.1703 0.84997
0.1369 0.170256 0.849879
0.137 0.170211 0.849789
0.1371 0.170166 0.849698
0.1372 0.170122 0.849608
0.1373 0.170077 0.849518
0.1374 0.170033 0.849427
0.1375 0.169988 0.849337
0.1376 0.169944 0.849246
0.1377 0.169899 0.849156
0.1378 0.169855 0.849066
0.1379 0.16981 0.848975
0.138 0.169766 0.848885
0.1381 0.169721 0.848795
0.1382 0.169677 0.848704
0.1383 0.169632 0.848614
0.1384 0.169588 0.848524
0.1385 0.169544 0.848434
0.1386 0.169499 0.848343
0.1387 0.169455 0.848253
0.1388 0.169411 0.848163
0.1389 0.169366 0.848073
0.139 0.169322 0.847983
0.1391 0.169278 0.847892
0.1392 0.169233 0.847802
0.1393 0.169189 0.847712
0.1394 0.169145 0.847622
0.1395 0.169101 0.847532
0.1396 0.169056 0.847442
0.1397 0.169012 0.847351
0.1398 0.168968 0.847261
0.1399 0.168924 0.847171
0.14 0.16888 0.847081
0.1401 0.168835 0.846991
0.1402 0.168791 0.846901
0.1403 0.168747 0.846811
0.1404 0.168703 0.846721
0.1405 0.168659 0.846631
0.1406 0.168615 0.846541
0.1407 0.168571 0.846451
0.1408 0.168527 0.846361
0.1409 0.168483 0.846271
0.141 0.168439 0.846181
0.1411 0.168395 0.846091
0.1412 0.168351 0.846001
0.1413 0.168307 0.845911
0.1414 0.168263 0.845822
0.1415 0.168219 0.845732
0.1416 0.168175 0.845642
0.1417 0.168131 0.845552
0.1418 0.168087 0.845462
0.1419 0.168043 0.845372
0.142 0.167999 0.845282
0.1421 0.167955 0.845193
0.1422 0.167911 0.845103
0.1423 0.167867 0.845013
0.1424 0.167824 0.844923
0.1425 0.16778 0.844834
0.1426 0.167736 0.844744
0.1427 0.167692 0.844654
0.1428 0.167648 0.844564
0.1429 0.167605 0.844475
0.143 0.167561 0.844385
0.1431 0.167517 0.844295
0.1432 0.167473 0.844206
0.1433 0.16743 0.844116
0.1434 0.167386 0.844026
0.1435 0.167342 0.843937
0.1436 0.167299 0.843847
0.1437 0.167255 0.843757
0.1438 0.167211 0.843668
0.1439 0.167168 0.843578
0.144 0.167124 0.843489
0.1441 0.16708 0.843399
0.1442 0.167037 0.84331
0.1443 0.166993 0.84322
0.1444 0.16695 0.84313
0.1445 0.166906 0.843041
0.1446 0.166863 0.842951
0.1447 0.166819 0.842862
0.1448 0.166776 0.842773
0.1449 0.166732 0.842683
0.145 0.166689 0.842594
0.1451 0.166645 0.842504
0.1452 0.166602 0.842415
0.1453 0.166558 0.842325
0.1454 0.166515 0.842236
0.1455 0.166471 0.842147
0.1456 0.166428 0.842057
0.1457 0.166385 0.841968
0.1458 0.166341 0.841878
0.1459 0.166298 0.841789
0.146 0.166255 0.8417
0.1461 0.166211 0.84161
0.1462 0.166168 0.841521
0.1463 0.166125 0.841432
0.1464 0.166081 0.841343
0.1465 0.166038 0.841253
0.1466 0.165995 0.841164
0.1467 0.165952 0.841075
0.1468 0.165908 0.840986
0.1469 0.165865 0.840896
0.147 0.165822 0.840807
0.1471 0.165779 0.840718
0.1472 0.165736 0.840629
0.1473 0.165692 0.84054
0.1474 0.165649 0.840451
0.1475 0.165606 0.840361
0.1476 0.165563 0.840272
0.1477 0.16552 0.840183
0.1478 0.165477 0.840094
0.1479 0.165434 0.840005
0.148 0.165391 0.839916
0.1481 0.165348 0.839827
0.1482 0.165305 0.839738
0.1483 0.165261 0.839649
0.1484 0.165218 0.83956
0.1485 0.165175 0.839471
0.1486 0.165132 0.839382
0.1487 0.16509 0.839293
0.1488 0.165047 0.839204
0.1489 0.165004 0.839115
0.149 0.164961 0.839026
0.1491 0.164918 0.838937
0.1492 0.164875 0.838848
0.1493 0.164832 0.838759
0.1494 0.164789 0.83867
0.1495 0.164746 0.838581
0.1496 0.164703 0.838492
0.1497 0.16466 0.838403
0.1498 0.164618 0.838315
0.1499 0.164575 0.838226
0.15 0.164532 0.838137
0.1501 0.164489 0.838048
0.1502 0.164446 0.837959
0.1503 0.164404 0.83787
0.1504 0.164361 0.837782
0.1505 0.164318 0.837693
0.1506 0.164276 0.837604
0.1507 0.164233 0.837515
0.1508 0.16419 0.837427
0.1509 0.164147 0.837338
0.151 0.164105 0.837249
0.1511 0.164062 0.83716
0.1512 0.164019 0.837072
0.1513 0.163977 0.836983
0.1514 0.163934 0.836894
0.1515 0.163892 0.836806
0.1516 0.163849 0.836717
0.1517 0.163806 0.836629
0.1518 0.163764 0.83654
0.1519 0.163721 0.836451
0.152 0.163679 0.836363
0.1521 0.163636 0.836274
0.1522 0.163594 0.836186
0.1523 0.163551 0.836097
0.1524 0.163509 0.836008
0.1525 0.163466 0.83592
0.1526 0.163424 0.835831
0.1527 0.163381 0.835743
0.1528 0.163339 0.835654
0.1529 0.163297 0.835566
0.153 0.163254 0.835477
0.1531 0.163212 0.835389
0.1532 0.163169 0.835301
0.1533 0.163127 0.835212
0.1534 0.163085 0.835124
0.1535 0.163042 0.835035
0.1536 0.163 0.834947
0.1537 0.162958 0.834859
0.1538 0.162915 0.83477
0.1539 0.162873 0.834682
0.154 0.162831 0.834593
0.1541 0.162789 0.834505
0.1542 0.162746 0.834417
0.1543 0.162704 0.834328
0.1544 0.162662 0.83424
0.1545 0.16262 0.834152
0.1546 0.162578 0.834064
0.1547 0.162535 0.833975
0.1548 0.162493 0.833887
0.1549 0.162451 0.833799
0.155 0.162409 0.833711
0.1551 0.162367 0.833622
0.1552 0.162325 0.833534
0.1553 0.162283 0.833446
0.1554 0.162241 0.833358
0.1555 0.162198 0.83327
0.1556 0.162156 0.833181
0.1557 0.162114 0.833093
0.1558 0.162072 0.833005
0.1559 0.16203 0.832917
0.156 0.161988 0.832829
0.1561 0.161946 0.832741
0.1562 0.161904 0.832653
0.1563 0.161862 0.832565
0.1564 0.16182 0.832477
0.1565 0.161778 0.832389
0.1566 0.161736 0.832301
0.1567 0.161695 0.832213
0.1568 0.161653 0.832125
0.1569 0.161611 0.832037
0.157 0.161569 0.831949
0.1571 0.161527 0.831861
0.1572 0.161485 0.831773
0.1573 0.161443 0.831685
0.1574 0.161402 0.831597
0.1575 0.16136 0.831509
0.1576 0.161318 0.831421
0.1577 0.161276 0.831333
0.1578 0.161234 0.831245
0.1579 0.161193 0.831157
0.158 0.161151 0.831069
0.1581 0.161109 0.830981
0.1582 0.161067 0.830894
0.1583 0.161026 0.830806
0.1584 0.160984 0.830718
0.1585 0.160942 0.83063
0.1586 0.160901 0.830542
0.1587 0.160859 0.830454
0.1588 0.160817 0.830367
0.1589 0.160776 0.830279
0.159 0.160734 0.830191
0.1591 0.160692 0.830103
0.1592 0.160651 0.830016
0.1593 0.160609 0.829928
0.1594 0.160568 0.82984
0.1595 0.160526 0.829753
0.1596 0.160485 0.829665
0.1597 0.160443 0.829577
0.1598 0.160402 0.82949
0.1599 0.16036 0.829402
0.16 0.160319 0.829314
0.1601 0.160277 0.829227
0.1602 0.160236 0.829139
0.1603 0.160194 0.829052
0.1604 0.160153 0.828964
0.1605 0.160111 0.828876
0.1606 0.16007 0.828789
0.1607 0.160028 0.828701
0.1608 0.159987 0.828614
0.1609 0.159946 0.828526
0.161 0.159904 0.828439
0.1611 0.159863 0.828351
0.1612 0.159822 0.828264
0.1613 0.15978 0.828176
0.1614 0.159739 0.828089
0.1615 0.159698 0.828001
0.1616 0.159656 0.827914
0.1617 0.159615 0.827826
0.1618 0.159574 0.827739
0.1619 0.159533 0.827652
0.162 0.159491 0.827564
0.1621 0.15945 0.827477
0.1622 0.159409 0.827389
0.1623 0.159368 0.827302
0.1624 0.159326 0.827215
0.1625 0.159285 0.827127
0.1626 0.159244 0.82704
0.1627 0.159203 0.826953
0.1628 0.159162 0.826865
0.1629 0.159121 0.826778
0.163 0.15908 0.826691
0.1631 0.159038 0.826604
0.1632 0.158997 0.826516
0.1633 0.158956 0.826429
0.1634 0.158915 0.826342
0.1635 0.158874 0.826255
0.1636 0.158833 0.826167
0.1637 0.158792 0.82608
0.1638 0.158751 0.825993
0.1639 0.15871 0.825906
0.164 0.158669 0.825819
0.1641 0.158628 0.825731
0.1642 0.158587 0.825644
0.1643 0.158546 0.825557
0.1644 0.158505 0.82547
0.1645 0.158464 0.825383
0.1646 0.158423 0.825296
0.1647 0.158383 0.825209
0.1648 0.158342 0.825122
0.1649 0.158301 0.825035
0.165 0.15826 0.824948
0.1651 0.158219 0.824861
0.1652 0.158178 0.824774
0.1653 0.158137 0.824687
0.1654 0.158097 0.8246
0.1655 0.158056 0.824513
0.1656 0.158015 0.824426
0.1657 0.157974 0.824339
0.1658 0.157933 0.824252
0.1659 0.157893 0.824165
0.166 0.157852 0.824078
0.1661 0.157811 0.823991
0.1662 0.157771 0.823904
0.1663 0.15773 0.823817
0.1664 0.157689 0.82373
0.1665 0.157648 0.823643
0.1666 0.157608 0.823557
0.1667 0.157567 0.82347
0.1668 0.157527 0.823383
0.1669 0.157486 0.823296
0.167 0.157445 0.823209
0.1671 0.157405 0.823122
0.1672 0.157364 0.823036
0.1673 0.157324 0.822949
0.1674 0.157283 0.822862
0.1675 0.157242 0.822775
0.1676 0.157202 0.822689
0.1677 0.157161 0.822602
0.1678 0.157121 0.822515
0.1679 0.15708 0.822428
0.168 0.15704 0.822342
0.1681 0.156999 0.822255
0.1682 0.156959 0.822168
0.1683 0.156918 0.822082
0.1684 0.156878 0.821995
0.1685 0.156838 0.821908
0.1686 0.156797 0.821822
0.1687 0.156757 0.821735
0.1688 0.156716 0.821649
0.1689 0.156676 0.821562
0.169 0.156636 0.821475
0.1691 0.156595 0.821389
0.1692 0.156555 0.821302
0.1693 0.156515 0.821216
0.1694 0.156474 0.821129
0.1695 0.156434 0.821043
0.1696 0.156394 0.820956
0.1697 0.156353 0.82087
0.1698 0.156313 0.820783
0.1699 0.156273 0.820697
0.17 0.156233 0.82061
0.1701 0.156192 0.820524
0.1702 0.156152 0.820437
0.1703 0.156112 0.820351
0.1704 0.156072 0.820264
0.1705 0.156031 0.820178
0.1706 0.155991 0.820092
0.1707 0.155951 0.820005
0.1708 0.155911 0.819919
0.1709 0.155871 0.819833
0.171 0.155831 0.819746
0.1711 0.155791 0.81966
0.1712 0.155751 0.819573
0.1713 0.15571 0.819487
0.1714 0.15567 0.819401
0.1715 0.15563 0.819315
0.1716 0.15559 0.819228
0.1717 0.15555 0.819142
0.1718 0.15551 0.819056
0.1719 0.15547 0.81897
0.172 0.15543 0.818883
0.1721 0.15539 0.818797
0.1722 0.15535 0.818711
0.1723 0.15531 0.818625
0.1724 0.15527 0.818538
0.1725 0.15523 0.818452
0.1726 0.15519 0.818366
0.1727 0.15515 0.81828
0.1728 0.155111 0.818194
0.1729 0.155071 0.818108
0.173 0.155031 0.818022
0.1731 0.154991 0.817935
0.1732 0.154951 0.817849
0.1733 0.154911 0.817763
0.1734 0.154871 0.817677
0.1735 0.154832 0.817591
0.1736 0.154792 0.817505
0.1737 0.154752 0.817419
0.1738 0.154712 0.817333
0.1739 0.154672 0.817247
0.174 0.154633 0.817161
0.1741 0.154593 0.817075
0.1742 0.154553 0.816989
0.1743 0.154513 0.816903
0.1744 0.154474 0.816817
0.1745 0.154434 0.816731
0.1746 0.154394 0.816645
0.1747 0.154355 0.816559
0.1748 0.154315 0.816473
0.1749 0.154275 0.816387
0.175 0.154236 0.816301
0.1751 0.154196 0.816216
0.1752 0.154156 0.81613
0.1753 0.154117 0.816044
0.1754 0.154077 0.815958
0.1755 0.154038 0.815872
0.1756 0.153998 0.815786
0.1757 0.153958 0.815701
0.1758 0.153919 0.815615
0.1759 0.153879 0.815529
0.176 0.15384 0.815443
0.1761 0.1538 0.815357
0.1762 0.153761 0.815272
0.1763 0.153721 0.815186
0.1764 0.153682 0.8151
0.1765 0.153642 0.815014
0.1766 0.153603 0.814929
0.1767 0.153563 0.814843
0.1768 0.153524 0.814757
0.1769 0.153485 0.814672
0.177 0.153445 0.814586
0.1771 0.153406 0.8145
0.1772 0.153366 0.814415
0.1773 0.153327 0.814329
0.1774 0.153288 0.814243
0.1775 0.153248 0.814158
0.1776 0.153209 0.814072
0.1777 0.15317 0.813987
0.1778 0.15313 0.813901
0.1779 0.153091 0.813815
0.178 0.153052 0.81373
0.1781 0.153012 0.813644
0.1782 0.152973 0.813559
0.1783 0.152934 0.813473
0.1784 0.152895 0.813388
0.1785 0.152855 0.813302
0.1786 0.152816 0.813217
0.1787 0.152777 0.813131
0.1788 0.152738 0.813046
0.1789 0.152699 0.81296
0.179 0.152659 0.812875
0.1791 0.15262 0.81279
0.1792 0.152581 0.812704
0.1793 0.152542 0.812619
0.1794 0.152503 0.812533
0.1795 0.152464 0.812448
0.1796 0.152425 0.812363
0.1797 0.152386 0.812277
0.1798 0.152346 0.812192
0.1799 0.152307 0.812107
0.18 0.152268 0.812021
0.1801 0.152229 0.811936
0.1802 0.15219 0.811851
0.1803 0.152151 0.811765
0.1804 0.152112 0.81168
0.1805 0.152073 0.811595
0.1806 0.152034 0.811509
0.1807 0.151995 0.811424
0.1808 0.151956 0.811339
0.1809 0.151917 0.811254
0.181 0.151878 0.811169
0.1811 0.151839 0.811083
0.1812 0.151801 0.810998
0.1813 0.151762 0.810913
0.1814 0.151723 0.810828
0.1815 0.151684 0.810743
0.1816 0.151645 0.810657
0.1817 0.151606 0.810572
0.1818 0.151567 0.810487
0.1819 0.151528 0.810402
0.182 0.15149 0.810317
0.1821 0.151451 0.810232
0.1822 0.151412 0.810147
0.1823 0.151373 0.810062
