t kinetic_energy max_velocity div_max
8.126 0.915873 1.27139 0
8.127 0.918118 1.27265 0
8.128 0.918853 1.27278 0
8.129 0.923304 1.27549 0
8.13 0.914718 1.27092 0
8.131 0.917744 1.27224 0
8.132 0.914649 1.2711 0
8.133 0.923027 1.27577 0
8.134 0.920748 1.27479 0
8.135 0.909808 1.26846 0
8.136 0.916419 1.27271 0
8.137 0.918407 1.27354 0
8.138 0.921193 1.27525 0
8.139 0.920189 1.27465 0
8.14 0.918085 1.27382 0
8.141 0.93408 1.28257 0
8.142 0.922564 1.27646 0
8.143 0.916046 1.27243 0
8.144 0.924146 1.27788 0
8.145 0.919961 1.27508 0
8.146 0.920828 1.27584 0
8.147 0.920756 1.27547 0
8.148 0.927282 1.27932 0
8.149 0.92153 1.27624 0
8.15 0.927293 1.27938 0
8.151 0.931508 1.28189 0
8.152 0.916632 1.27338 0
8.153 0.930131 1.28058 0
8.154 0.91867 1.27476 0
8.155 0.921653 1.27618 0
8.156 0.924564 1.27763 0
8.157 0.9215 1.27614 0
8.158 0.916547 1.27338 0
8.159 0.924874 1.27828 0
8.16 0.924046 1.27788 0
8.161 0.924985 1.2781 0
8.162 0.922647 1.27689 0
8.163 0.923793 1.27782 0
8.164 0.924142 1.27808 0
8.165 0.930346 1.28149 0
8.166 0.925233 1.27865 0
8.167 0.918998 1.27506 0
8.168 0.91624 1.2739 0
8.169 0.922907 1.27734 0
8.17 0.917872 1.2744 0
8.171 0.923469 1.27753 0
8.172 0.928781 1.28046 0
8.173 0.92287 1.27693 0
8.174 0.921769 1.27665 0
8.175 0.929665 1.28071 0
8.176 0.914421 1.27227 0
8.177 0.916548 1.27335 0
8.178 0.916927 1.27371 0
8.179 0.919731 1.27549 0
8.18 0.924083 1.27798 0
8.181 0.928202 1.27998 0
8.182 0.921682 1.27649 0
8.183 0.919915 1.27558 0
8.184 0.919869 1.27544 0
8.185 0.914547 1.27256 0
8.186 0.920652 1.27598 0
8.187 0.919559 1.27514 0
8.188 0.911035 1.27047 0
8.189 0.927339 1.27943 0
8.19 0.920581 1.27603 0
8.191 0.918186 1.27436 0
8.192 0.928471 1.28053 0
8.193 0.929189 1.28013 0
8.194 0.925591 1.27827 0
8.195 0.920734 1.27561 0
8.196 0.925252 1.27837 0
8.197 0.924024 1.27773 0
8.198 0.923473 1.2776 0
8.199 0.916223 1.27301 0
8.2 0.921292 1.27606 0
8.201 0.920594 1.27597 0
8.202 0.925276 1.27816 0
8.203 0.913714 1.27188 0
8.204 0.927867 1.27963 0
8.205 0.92296 1.27702 0
8.206 0.931519 1.28164 0
8.207 0.922002 1.27658 0
8.208 0.928528 1.28043 0
8.209 0.920428 1.2758 0
8.21 0.933219 1.28237 0
8.211 0.933058 1.28213 0
8.212 0.925569 1.27813 0
8.213 0.916174 1.27342 0
8.214 0.926373 1.27891 0
8.215 0.917393 1.27352 0
8.216 0.926643 1.27885 0
8.217 0.933813 1.28259 0
8.218 0.930034 1.28038 0
8.219 0.921432 1.27584 0
8.22 0.918949 1.27448 0
8.221 0.923732 1.2774 0
8.222 0.932823 1.28199 0
8.223 0.909539 1.26919 0
8.224 0.934178 1.28316 0
8.225 0.928363 1.27935 0
8.226 0.921687 1.27565 0
8.227 0.92974 1.2803 0
8.228 0.92601 1.27772 0
8.229 0.932034 1.28116 0
8.23 0.920917 1.27457 0
8.231 0.922353 1.27558 0
8.232 0.926398 1.27763 0
8.233 0.91972 1.27427 0
8.234 0.925346 1.27722 0
8.235 0.934005 1.28157 0
8.236 0.914403 1.27153 0
8.237 0.924966 1.27712 0
8.238 0.930364 1.28019 0
8.239 0.922568 1.27561 0
8.24 0.92873 1.2791 0
8.241 0.925716 1.27738 0
8.242 0.921067 1.27487 0
8.243 0.925853 1.27699 0
8.244 0.914562 1.27067 0
8.245 0.926074 1.27737 0
8.246 0.926185 1.27714 0
8.247 0.919315 1.27336 0
8.248 0.918734 1.27331 0
8.249 0.926715 1.27717 0
8.25 0.916232 1.27141 0
8.251 0.923631 1.2755 0
8.252 0.928858 1.27826 0
8.253 0.918457 1.27233 0
8.254 0.924141 1.27557 0
8.255 0.918258 1.27264 0
8.256 0.917539 1.27201 0
8.257 0.920298 1.27338 0
8.258 0.923004 1.27484 0
8.259 0.922025 1.27404 0
8.26 0.910801 1.26801 0
8.261 0.92399 1.27533 0
8.262 0.917467 1.27206 0
8.263 0.925971 1.27672 0
8.264 0.922577 1.2745 0
8.265 0.918946 1.27264 0
8.266 0.919635 1.27295 0
8.267 0.916006 1.27104 0
8.268 0.926489 1.27644 0
8.269 0.929603 1.27809 0
8.27 0.921884 1.27397 0
8.271 0.914973 1.27028 0
8.272 0.915991 1.2712 0
8.273 0.918592 1.27259 0
8.274 0.919462 1.27285 0
8.275 0.925827 1.27623 0
8.276 0.928761 1.2779 0
8.277 0.926142 1.27608 0
8.278 0.927801 1.27711 0
8.279 0.923424 1.27489 0
8.28 0.925765 1.276 0
8.281 0.926085 1.27595 0
8.282 0.920485 1.27295 0
8.283 0.932157 1.27878 0
8.284 0.920474 1.27222 0
8.285 0.925251 1.27475 0
8.286 0.933676 1.27967 0
8.287 0.918138 1.2706 0
8.288 0.916298 1.27009 0
8.289 0.912935 1.26789 0
8.29 0.922383 1.27303 0
8.291 0.919814 1.27165 0
8.292 0.923308 1.27376 0
8.293 0.919714 1.2719 0
8.294 0.915007 1.2688 0
8.295 0.924826 1.2742 0
8.296 0.928033 1.27607 0
8.297 0.92637 1.27505 0
8.298 0.920453 1.27183 0
8.299 0.916573 1.26934 0
8.3 0.922719 1.27207 0
8.301 0.924375 1.27322 0
8.302 0.921202 1.27142 0
8.303 0.920199 1.27103 0
8.304 0.913924 1.26719 0
8.305 0.915124 1.26836 0
8.306 0.921418 1.27149 0
8.307 0.922196 1.27196 0
8.308 0.913308 1.26696 0
8.309 0.923047 1.2724 0
8.31 0.926755 1.2742 0
8.311 0.917748 1.26926 0
8.312 0.924452 1.2731 0
8.313 0.913568 1.26665 0
8.314 0.911378 1.26607 0
8.315 0.917567 1.26907 0
8.316 0.914624 1.26751 0
8.317 0.927122 1.2741 0
8.318 0.915494 1.26771 0
8.319 0.924533 1.27237 0
8.32 0.920554 1.2702 0
8.321 0.92355 1.27161 0
8.322 0.915233 1.26741 0
8.323 0.925597 1.27279 0
8.324 0.920803 1.27031 0
8.325 0.919562 1.26923 0
8.326 0.926785 1.27343 0
8.327 0.910001 1.26402 0
8.328 0.913689 1.26592 0
8.329 0.921893 1.27033 0
8.33 0.929668 1.27483 0
8.331 0.919021 1.26831 0
8.332 0.912404 1.26514 0
8.333 0.913362 1.26488 0
8.334 0.916581 1.26703 0
8.335 0.910502 1.26372 0
8.336 0.92554 1.27202 0
8.337 0.911071 1.26406 0
8.338 0.911305 1.26368 0
8.339 0.916753 1.26673 0
8.34 0.919511 1.26754 0
8.341 0.911451 1.2633 0
8.342 0.923301 1.2697 0
8.343 0.912738 1.26377 0
8.344 0.915893 1.2658 0
8.345 0.911641 1.26318 0
8.346 0.919235 1.26732 0
8.347 0.915458 1.26508 0
8.348 0.913088 1.26339 0
8.349 0.919902 1.26718 0
8.35 0.911521 1.2626 0
8.351 0.912076 1.26281 0
8.352 0.919404 1.26647 0
8.353 0.919293 1.26642 0
8.354 0.924443 1.26922 0
8.355 0.916257 1.26453 0
8.356 0.925639 1.26925 0
8.357 0.91809 1.26551 0
8.358 0.913388 1.26284 0
8.359 0.920088 1.26631 0
8.36 0.920608 1.26684 0
8.361 0.924438 1.26872 0
8.362 0.920949 1.26696 0
8.363 0.914104 1.26305 0
8.364 0.930708 1.27203 0
8.365 0.923631 1.26783 0
8.366 0.914311 1.26274 0
8.367 0.919191 1.26537 0
8.368 0.915995 1.26348 0
8.369 0.924743 1.26822 0
8.37 0.923736 1.26734 0
8.371 0.926496 1.26888 0
8.372 0.910281 1.26004 0
8.373 0.915438 1.26263 0
8.374 0.92146 1.26576 0
8.375 0.91518 1.26204 0
8.376 0.924533 1.26709 0
8.377 0.92821 1.26909 0
8.378 0.918917 1.26382 0
8.379 0.923398 1.26597 0
8.38 0.917359 1.26275 0
8.381 0.920488 1.26419 0
8.382 0.924406 1.26628 0
8.383 0.928019 1.26809 0
8.384 0.916884 1.26159 0
8.385 0.924784 1.26592 0
8.386 0.918221 1.26237 0
8.387 0.916228 1.26106 0
8.388 0.923195 1.26495 0
8.389 0.931133 1.26907 0
8.39 0.917623 1.26164 0
8.391 0.918826 1.26188 0
8.392 0.919645 1.26237 0
8.393 0.927302 1.26656 0
8.394 0.939535 1.27319 0
8.395 0.929346 1.26775 0
8.396 0.930123 1.26776 0
8.397 0.920719 1.26256 0
8.398 0.920049 1.26185 0
8.399 0.926445 1.26544 0
8.4 0.936401 1.2706 0
8.401 0.917805 1.26039 0
8.402 0.92936 1.26633 0
8.403 0.922324 1.26223 0
8.404 0.92058 1.26121 0
8.405 0.924206 1.26317 0
8.406 0.930289 1.26672 0
8.407 0.920446 1.26126 0
8.408 0.918823 1.2603 0
8.409 0.924928 1.26365 0
8.41 0.920479 1.26172 0
8.411 0.918294 1.26139 0
8.412 0.924308 1.26413 0
8.413 0.915665 1.2599 0
8.414 0.927494 1.26605 0
8.415 0.921434 1.26273 0
8.416 0.925476 1.2656 0
8.417 0.922058 1.26309 0
8.418 0.916293 1.26022 0
8.419 0.925977 1.26545 0
8.42 0.927434 1.26668 0
8.421 0.929223 1.26756 0
8.422 0.918283 1.26214 0
8.423 0.921178 1.26358 0
8.424 0.919988 1.26375 0
8.425 0.911923 1.259 0
8.426 0.924985 1.26623 0
8.427 0.91961 1.26354 0
8.428 0.920947 1.26433 0
8.429 0.929583 1.26891 0
8.43 0.923234 1.26605 0
8.431 0.922997 1.26591 0
8.432 0.93008 1.26986 0
8.433 0.926457 1.26811 0
8.434 0.928649 1.26943 0
8.435 0.925359 1.26761 0
8.436 0.915166 1.2627 0
8.437 0.921571 1.26607 0
8.438 0.914485 1.26245 0
8.439 0.906201 1.25832 0
8.44 0.924909 1.26832 0
8.441 0.92611 1.26958 0
8.442 0.911388 1.26138 0
8.443 0.924263 1.26887 0
8.444 0.925728 1.26917 0
8.445 0.920239 1.26647 0
8.446 0.912833 1.26294 0
8.447 0.925335 1.26959 0
8.448 0.923049 1.2689 0
8.449 0.917841 1.26569 0
8.45 0.923608 1.26884 0
8.451 0.920873 1.26731 0
8.452 0.91395 1.26414 0
8.453 0.929717 1.2723 0
8.454 0.917658 1.26634 0
8.455 0.913015 1.26373 0
8.456 0.921719 1.26863 0
8.457 0.922364 1.26891 0
8.458 0.908665 1.26159 0
8.459 0.920227 1.2683 0
8.46 0.930691 1.27428 0
8.461 0.916352 1.26621 0
8.462 0.92226 1.26975 0
8.463 0.932688 1.27562 0
8.464 0.924731 1.27134 0
8.465 0.923534 1.27043 0
8.466 0.910108 1.2636 0
8.467 0.926749 1.27225 0
8.468 0.92382 1.27149 0
8.469 0.92509 1.27172 0
8.47 0.926215 1.27307 0
8.471 0.908378 1.2628 0
8.472 0.931136 1.27566 0
8.473 0.917586 1.26889 0
8.474 0.923708 1.27252 0
8.475 0.919832 1.27023 0
8.476 0.910697 1.26517 0
8.477 0.919969 1.27042 0
8.478 0.916793 1.26896 0
8.479 0.920997 1.27113 0
8.48 0.922471 1.27195 0
8.481 0.913042 1.26687 0
8.482 0.916728 1.26905 0
8.483 0.92171 1.27198 0
8.484 0.919052 1.2707 0
8.485 0.923638 1.27333 0
8.486 0.913777 1.26803 0
8.487 0.908238 1.2648 0
8.488 0.918752 1.27142 0
8.489 0.910531 1.26651 0
8.49 0.919254 1.27108 0
8.491 0.916422 1.26957 0
8.492 0.915579 1.26919 0
8.493 0.929234 1.27729 0
8.494 0.913406 1.26873 0
8.495 0.920418 1.27252 0
8.496 0.916998 1.27061 0
8.497 0.913314 1.2684 0
8.498 0.907249 1.26529 0
8.499 0.929248 1.27784 0
8.5 0.91853 1.27198 0
8.501 0.924868 1.27541 0
8.502 0.922641 1.27378 0
8.503 0.925217 1.27548 0
8.504 0.918401 1.27215 0
8.505 0.92649 1.2771 0
8.506 0.916068 1.27085 0
8.507 0.908343 1.26637 0
8.508 0.921812 1.27449 0
8.509 0.932413 1.27984 0
8.51 0.923041 1.27502 0
8.511 0.915871 1.27112 0
8.512 0.920699 1.27396 0
8.513 0.913308 1.27004 0
8.514 0.919453 1.27396 0
8.515 0.918651 1.27315 0
8.516 0.918695 1.27334 0
8.517 0.923232 1.2755 0
8.518 0.910029 1.26798 0
8.519 0.915705 1.27128 0
8.52 0.912091 1.26957 0
8.521 0.924221 1.27636 0
8.522 0.922209 1.27542 0
8.523 0.92709 1.27837 0
8.524 0.914168 1.27068 0
8.525 0.912255 1.26982 0
8.526 0.912709 1.2707 0
8.527 0.916394 1.27209 0
8.528 0.918886 1.27344 0
8.529 0.910054 1.26838 0
8.53 0.917338 1.27296 0
8.531 0.919582 1.27457 0
8.532 0.923524 1.27632 0
8.533 0.922641 1.27629 0
8.534 0.910722 1.26939 0
8.535 0.922903 1.27647 0
8.536 0.911797 1.27097 0
8.537 0.916102 1.27316 0
8.538 0.917197 1.27377 0
8.539 0.915485 1.2727 0
8.54 0.916742 1.27335 0
8.541 0.914169 1.27254 0
8.542 0.914446 1.27301 0
8.543 0.9157 1.27328 0
8.544 0.907301 1.26877 0
8.545 0.925287 1.27829 0
8.546 0.915967 1.27312 0
8.547 0.918477 1.27487 0
8.548 0.920934 1.27615 0
8.549 0.913225 1.27232 0
8.55 0.916179 1.27357 0
8.551 0.918515 1.27532 0
8.552 0.924534 1.27857 0
8.553 0.922934 1.27736 0
8.554 0.918222 1.27505 0
8.555 0.931848 1.28247 0
8.556 0.926884 1.27977 0
8.557 0.916096 1.27372 0
8.558 0.93009 1.28144 0
8.559 0.921253 1.27683 0
8.56 0.924245 1.27844 0
8.561 0.927448 1.28024 0
8.562 0.923659 1.27861 0
8.563 0.913347 1.27242 0
8.564 0.922915 1.27822 0
8.565 0.924177 1.27864 0
8.566 0.92974 1.28174 0
8.567 0.921768 1.2776 0
8.568 0.925628 1.27998 0
8.569 0.9272 1.28113 0
8.57 0.933772 1.28429 0
8.571 0.922997 1.27889 0
8.572 0.932566 1.28409 0
8.573 0.928999 1.28205 0
8.574 0.928895 1.2817 0
8.575 0.927062 1.2808 0
8.576 0.92873 1.28202 0
8.577 0.921779 1.27808 0
8.578 0.914354 1.27429 0
8.579 0.929984 1.28282 0
8.58 0.924161 1.27893 0
8.581 0.931805 1.28363 0
8.582 0.91921 1.2771 0
8.583 0.925683 1.28035 0
8.584 0.92016 1.27723 0
8.585 0.928747 1.28202 0
8.586 0.918611 1.27652 0
8.587 0.92213 1.27921 0
8.588 0.930905 1.28338 0
8.589 0.926554 1.28119 0
8.59 0.923299 1.27956 0
8.591 0.920332 1.27807 0
8.592 0.914184 1.27433 0
8.593 0.914883 1.27555 0
8.594 0.919599 1.27808 0
8.595 0.920462 1.27753 0
8.596 0.915164 1.27523 0
8.597 0.926254 1.28125 0
8.598 0.922089 1.2797 0
8.599 0.922508 1.27936 0
8.6 0.914918 1.27565 0
8.601 0.925637 1.28131 0
8.602 0.920009 1.27793 0
8.603 0.928197 1.28288 0
8.604 0.923152 1.27987 0
8.605 0.917664 1.27717 0
8.606 0.933028 1.28554 0
8.607 0.921139 1.27892 0
8.608 0.928473 1.28297 0
8.609 0.928594 1.28341 0
8.61 0.926527 1.28243 0
8.611 0.923424 1.28091 0
8.612 0.920226 1.27894 0
8.613 0.925747 1.28154 0
8.614 0.925943 1.28205 0
8.615 0.921254 1.27921 0
8.616 0.928011 1.28329 0
8.617 0.926782 1.28262 0
8.618 0.925679 1.28211 0
8.619 0.922737 1.28059 0
8.62 0.919625 1.27926 0
8.621 0.932073 1.28529 0
8.622 0.925969 1.28201 0
8.623 0.930707 1.2851 0
8.624 0.926765 1.28254 0
8.625 0.924443 1.28171 0
8.626 0.928025 1.28387 0
8.627 0.924088 1.28118 0
8.628 0.92647 1.28276 0
8.629 0.918328 1.27785 0
8.63 0.922329 1.28064 0
8.631 0.914697 1.27627 0
8.632 0.932887 1.28613 0
8.633 0.924522 1.28166 0
8.634 0.932414 1.28593 0
8.635 0.928331 1.28359 0
8.636 0.928801 1.28367 0
8.637 0.93033 1.28483 0
8.638 0.92873 1.2841 0
8.639 0.93291 1.28699 0
8.64 0.920008 1.27922 0
8.641 0.922455 1.28045 0
8.642 0.930747 1.28532 0
8.643 0.930964 1.28561 0
8.644 0.927069 1.28315 0
8.645 0.922851 1.28092 0
8.646 0.92781 1.28331 0
8.647 0.93193 1.2864 0
8.648 0.935967 1.28805 0
8.649 0.924276 1.28179 0
8.65 0.923548 1.28187 0
8.651 0.9313 1.28612 0
8.652 0.922937 1.2811 0
8.653 0.934117 1.28725 0
8.654 0.938874 1.28979 0
8.655 0.931596 1.28508 0
8.656 0.933857 1.28639 0
8.657 0.930314 1.28456 0
8.658 0.930632 1.28463 0
8.659 0.928647 1.2841 0
8.66 0.934134 1.28719 0
8.661 0.921029 1.27961 0
8.662 0.931321 1.28512 0
8.663 0.933735 1.2867 0
8.664 0.93337 1.28645 0
8.665 0.923176 1.28123 0
8.666 0.926301 1.28286 0
8.667 0.930748 1.28496 0
8.668 0.925922 1.28245 0
8.669 0.920056 1.27895 0
8.67 0.927406 1.28281 0
8.671 0.926847 1.28274 0
8.672 0.928769 1.28386 0
8.673 0.938493 1.28855 0
8.674 0.927626 1.28287 0
8.675 0.923407 1.2808 0
8.676 0.933034 1.28556 0
8.677 0.925278 1.28128 0
8.678 0.923256 1.28035 0
8.679 0.924521 1.28102 0
8.68 0.921546 1.27931 0
8.681 0.926221 1.28203 0
8.682 0.927615 1.28245 0
8.683 0.930178 1.28368 0
8.684 0.926213 1.282 0
8.685 0.92986 1.2839 0
8.686 0.923485 1.28048 0
8.687 0.923767 1.2805 0
8.688 0.930013 1.28382 0
8.689 0.915762 1.27601 0
8.69 0.926856 1.2816 0
8.691 0.924044 1.28054 0
8.692 0.932923 1.28504 0
8.693 0.917553 1.27637 0
8.694 0.925145 1.28133 0
8.695 0.919995 1.27826 0
8.696 0.928597 1.28286 0
8.697 0.933149 1.28536 0
8.698 0.932355 1.28477 0
8.699 0.939047 1.28844 0
8.7 0.940107 1.2889 0
8.701 0.938093 1.28768 0
8.702 0.939398 1.28863 0
8.703 0.92725 1.28195 0
8.704 0.932324 1.28466 0
8.705 0.928841 1.28278 0
8.706 0.931342 1.28395 0
8.707 0.931427 1.2839 0
8.708 0.935207 1.28609 0
8.709 0.935291 1.28592 0
8.71 0.936299 1.28631 0
8.711 0.925264 1.28024 0
8.712 0.929079 1.2822 0
8.713 0.933437 1.28439 0
8.714 0.936166 1.28614 0
8.715 0.932794 1.28422 0
8.716 0.920355 1.27731 0
8.717 0.941682 1.2887 0
8.718 0.929054 1.28189 0
8.719 0.925253 1.27989 0
8.72 0.929167 1.28189 0
8.721 0.925497 1.27993 0
8.722 0.94113 1.28792 0
8.723 0.938971 1.28646 0
8.724 0.927753 1.2804 0
8.725 0.934219 1.28401 0
8.726 0.930153 1.28188 0
8.727 0.928411 1.28059 0
8.728 0.934445 1.28371 0
8.729 0.929208 1.28104 0
8.73 0.926336 1.27895 0
8.731 0.929757 1.28109 0
8.732 0.931503 1.28163 0
8.733 0.925962 1.27889 0
8.734 0.926176 1.27878 0
8.735 0.922435 1.27645 0
8.736 0.930458 1.2812 0
8.737 0.927987 1.27936 0
8.738 0.928925 1.27973 0
8.739 0.934411 1.28262 0
8.74 0.923503 1.27662 0
8.741 0.930841 1.28094 0
8.742 0.925695 1.27759 0
8.743 0.915303 1.27203 0
8.744 0.927097 1.2781 0
8.745 0.919446 1.27351 0
8.746 0.927975 1.27803 0
8.747 0.919212 1.27348 0
8.748 0.926195 1.27738 0
8.749 0.920234 1.27392 0
8.75 0.924997 1.27601 0
8.751 0.925355 1.2768 0
8.752 0.918927 1.27275 0
8.753 0.925657 1.27644 0
8.754 0.925886 1.27692 0
8.755 0.930206 1.2792 0
8.756 0.923206 1.27523 0
8.757 0.933638 1.28061 0
8.758 0.926611 1.27693 0
8.759 0.927421 1.27774 0
8.76 0.924382 1.27545 0
8.761 0.929384 1.2782 0
8.762 0.928025 1.27743 0
8.763 0.929233 1.27793 0
8.764 0.930479 1.27862 0
8.765 0.926312 1.27627 0
8.766 0.933528 1.27998 0
8.767 0.925791 1.27575 0
8.768 0.935569 1.28075 0
8.769 0.925168 1.27517 0
8.77 0.920121 1.27216 0
8.771 0.929939 1.27762 0
8.772 0.926663 1.27581 0
8.773 0.921084 1.27266 0
8.774 0.937271 1.28152 0
8.775 0.920864 1.27231 0
8.776 0.931507 1.27854 0
8.777 0.930812 1.27791 0
8.778 0.926878 1.27558 0
8.779 0.925761 1.275 0
8.78 0.933317 1.27912 0
8.781 0.935176 1.2798 0
8.782 0.915852 1.26906 0
8.783 0.92626 1.27507 0
8.784 0.925807 1.27491 0
8.785 0.925329 1.27426 0
8.786 0.92261 1.27301 0
8.787 0.919993 1.27072 0
8.788 0.930291 1.27693 0
8.789 0.928302 1.27525 0
8.79 0.926658 1.2747 0
8.791 0.932249 1.27749 0
8.792 0.935574 1.27904 0
8.793 0.930943 1.27664 0
8.794 0.936955 1.28015 0
8.795 0.930713 1.27627 0
8.796 0.933939 1.27811 0
8.797 0.932312 1.27704 0
8.798 0.944275 1.28388 0
8.799 0.93205 1.27662 0
8.8 0.920752 1.27028 0
8.801 0.929361 1.27519 0
8.802 0.921155 1.27042 0
8.803 0.927569 1.27417 0
8.804 0.92318 1.27213 0
8.805 0.931004 1.27607 0
8.806 0.945791 1.28427 0
8.807 0.924473 1.27202 0
8.808 0.927375 1.27404 0
8.809 0.928367 1.27442 0
8.81 0.938383 1.2796 0
8.811 0.930709 1.27534 0
8.812 0.932273 1.276 0
8.813 0.937834 1.27873 0
8.814 0.921174 1.26961 0
8.815 0.919845 1.26883 0
8.816 0.930257 1.27401 0
8.817 0.922116 1.26969 0
8.818 0.92844 1.27347 0
8.819 0.924926 1.27117 0
8.82 0.930619 1.27416 0
8.821 0.917799 1.26735 0
8.822 0.93308 1.27547 0
8.823 0.922668 1.2699 0
8.824 0.925003 1.27112 0
8.825 0.936521 1.27731 0
8.826 0.922457 1.26929 0
8.827 0.92362 1.27037 0
8.828 0.922229 1.26907 0
8.829 0.923459 1.26958 0
8.83 0.924297 1.26993 0
8.831 0.932334 1.27441 0
8.832 0.927671 1.27161 0
8.833 0.93076 1.27304 0
8.834 0.928486 1.27168 0
8.835 0.928901 1.27124 0
8.836 0.930434 1.27214 0
8.837 0.934597 1.27457 0
8.838 0.922342 1.26773 0
8.839 0.927681 1.2707 0
8.84 0.942641 1.27861 0
8.841 0.938991 1.27626 0
8.842 0.933853 1.27345 0
8.843 0.925217 1.26858 0
8.844 0.928496 1.27042 0
8.845 0.91952 1.26517 0
8.846 0.926475 1.26895 0
8.847 0.924749 1.26802 0
8.848 0.922023 1.2665 0
8.849 0.930256 1.27075 0
8.85 0.927087 1.26914 0
8.851 0.92062 1.26545 0
8.852 0.92519 1.26792 0
8.853 0.918896 1.26407 0
8.854 0.922231 1.26593 0
8.855 0.912309 1.26033 0
8.856 0.926556 1.26803 0
8.857 0.912803 1.26032 0
8.858 0.918692 1.26362 0
8.859 0.920145 1.26458 0
8.86 0.917452 1.26329 0
8.861 0.926577 1.26852 0
8.862 0.924383 1.26746 0
8.863 0.919189 1.2645 0
8.864 0.922159 1.26636 0
8.865 0.924864 1.26846 0
8.866 0.921198 1.26653 0
8.867 0.929672 1.2713 0
8.868 0.919717 1.26583 0
8.869 0.924257 1.2679 0
8.87 0.919893 1.26621 0
8.871 0.930031 1.27147 0
8.872 0.927929 1.27077 0
8.873 0.922236 1.2678 0
8.874 0.921089 1.26751 0
8.875 0.926361 1.27009 0
8.876 0.929746 1.27269 0
8.877 0.925765 1.271 0
8.878 0.919904 1.26716 0
8.879 0.916642 1.26544 0
8.88 0.920668 1.26733 0
8.881 0.92274 1.26938 0
8.882 0.924067 1.27027 0
8.883 0.916293 1.26598 0
8.884 0.930528 1.27352 0
8.885 0.928097 1.27266 0
8.886 0.923953 1.27094 0
8.887 0.920771 1.26872 0
8.888 0.9293 1.27345 0
8.889 0.912106 1.26447 0
8.89 0.924501 1.27127 0
8.891 0.922948 1.27104 0
8.892 0.928065 1.27313 0
8.893 0.91373 1.2653 0
8.894 0.930831 1.27516 0
8.895 0.914196 1.26602 0
8.896 0.923858 1.2712 0
8.897 0.919309 1.26937 0
8.898 0.942745 1.28216 0
8.899 0.929139 1.27501 0
8.9 0.932446 1.27636 0
8.901 0.916124 1.26784 0
8.902 0.935211 1.27771 0
8.903 0.939124 1.27974 0
8.904 0.924607 1.27229 0
8.905 0.917089 1.26813 0
8.906 0.93338 1.27756 0
8.907 0.926376 1.27388 0
8.908 0.9361 1.2792 0
8.909 0.920575 1.27103 0
8.91 0.92227 1.27226 0
8.911 0.931028 1.27668 0
8.912 0.927917 1.2748 0
8.913 0.927356 1.27564 0
8.914 0.921666 1.27223 0
8.915 0.920732 1.2719 0
8.916 0.930671 1.27757 0
8.917 0.9339 1.27882 0
8.918 0.937286 1.28135 0
8.919 0.933808 1.27953 0
8.92 0.941273 1.28376 0
8.921 0.92447 1.27422 0
8.922 0.92421 1.27458 0
8.923 0.92838 1.27664 0
8.924 0.936871 1.28126 0
8.925 0.936771 1.28125 0
8.926 0.92242 1.27395 0
8.927 0.93721 1.28203 0
8.928 0.932428 1.27932 0
8.929 0.945113 1.28669 0
8.93 0.928613 1.27755 0
8.931 0.934389 1.28059 0
8.932 0.92679 1.27622 0
8.933 0.939626 1.28382 0
8.934 0.934921 1.2812 0
8.935 0.930834 1.27897 0
8.936 0.935935 1.282 0
8.937 0.940836 1.28514 0
8.938 0.922435 1.27513 0
8.939 0.931187 1.27982 0
8.94 0.926145 1.277 0
8.941 0.932349 1.28057 0
8.942 0.938559 1.28439 0
8.943 0.93765 1.28419 0
8.944 0.935487 1.2836 0
8.945 0.930669 1.28095 0
8.946 0.924863 1.27758 0
8.947 0.938064 1.285 0
8.948 0.936824 1.28431 0
8.949 0.937329 1.28502 0
8.95 0.933451 1.283 0
8.951 0.940032 1.28636 0
8.952 0.930334 1.28145 0
8.953 0.935092 1.28413 0
8.954 0.925609 1.27869 0
8.955 0.934549 1.28386 0
8.956 0.936804 1.28526 0
8.957 0.935499 1.28429 0
8.958 0.939976 1.28709 0
8.959 0.925311 1.27953 0
8.96 0.9371 1.28614 0
8.961 0.933307 1.28379 0
8.962 0.920088 1.27648 0
8.963 0.943958 1.28963 0
8.964 0.93082 1.28247 0
8.965 0.92927 1.2822 0
8.966 0.933541 1.28443 0
8.967 0.927754 1.28155 0
8.968 0.936639 1.28659 0
8.969 0.936772 1.28641 0
8.97 0.931326 1.28392 0
8.971 0.92713 1.28172 0
8.972 0.924623 1.28035 0
8.973 0.929186 1.28317 0
8.974 0.931589 1.2842 0
8.975 0.93319 1.28507 0
8.976 0.924272 1.28033 0
8.977 0.928923 1.28354 0
8.978 0.929616 1.28334 0
8.979 0.924431 1.28081 0
8.98 0.92418 1.28137 0
8.981 0.926158 1.28263 0
8.982 0.92601 1.28242 0
8.983 0.928457 1.28346 0
8.984 0.919343 1.27858 0
8.985 0.927622 1.28325 0
8.986 0.928667 1.28388 0
8.987 0.923259 1.28099 0
8.988 0.926133 1.28258 0
8.989 0.935821 1.28801 0
8.99 0.927721 1.28379 0
8.991 0.933105 1.28667 0
8.992 0.932156 1.28662 0
8.993 0.912497 1.27606 0
8.994 0.932528 1.28724 0
8.995 0.935097 1.28847 0
8.996 0.926742 1.2838 0
8.997 0.925591 1.28361 0
8.998 0.922219 1.28194 0
8.999 0.929309 1.28566 0
